Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.880560875,0.002953213,-0.1471079,-0.05937919,0.02427728,-0.08868366,0.9871885,-23.42837,22.81148,-7.143071,882.2914
0.900573254,0.06458572,0.08923876,0.001494529,0.02280389,-0.08965413,0.9939396,-23.42837,22.81148,-7.143071,882.2914
0.920586109,0.002957543,-0.02886281,0.1233418,0.0233067,-0.09937628,0.9890295,-23.80144,23.18522,-7.145397,882.2849
0.940598965,0.00287284,-0.02884603,-0.05962005,0.02622652,-0.0944913,0.9963254,-23.80144,23.18522,-7.145397,882.2849
0.960611820,-0.1202789,0.1482557,-0.1205968,0.0198698,-0.08918281,0.9949009,-23.44026,24.28161,-7.512414,882.2831
0.980624199,0.06455626,0.03006168,-0.1814779,0.0208513,-0.08918216,0.9915221,-23.44026,24.28161,-7.512414,882.2831
1.000637531,-0.05857635,-0.08798391,0.001323767,0.01938632,-0.0887062,0.9900724,-23.44026,24.28161,-7.512414,882.2881
1.020649910,-0.05858386,0.1482885,-0.05965284,0.02769273,-0.08914369,0.9925093,-23.07261,24.27366,-7.135961,882.2881
1.040662289,0.1261349,0.03005733,0.001164135,0.02329169,-0.08722327,0.992995,-23.07261,24.27366,-7.135961,882.2881
1.060675621,-0.05863756,0.03005596,0.001256887,0.02134331,-0.08966874,0.989104,-24.16909,23.19317,-7.52185,882.2881
1.080688000,-0.05858696,0.08898409,-0.05971957,0.02329549,-0.0896548,0.9915255,-24.16909,23.19317,-7.52185,882.2864
1.100701332,0.00308405,0.02983128,-0.05966531,0.02183468,-0.08675662,0.9847816,-24.16909,23.19317,-7.52185,882.2864
1.120713711,0.1261628,-0.02921012,0.001381282,0.02280533,-0.08868498,0.9920152,-23.06915,23.90647,-7.136918,882.2897
1.140726566,0.003088029,-0.08832587,0.001358619,0.02035704,-0.08675128,0.9944394,-23.06915,23.90647,-7.136918,882.2897
1.160738945,-0.05848219,0.02988454,0.1231488,0.02573726,-0.09061003,0.9939405,-23.05876,22.80492,-7.139788,882.288
1.180751801,-0.05847066,-0.02936092,0.0620768,0.01987507,-0.08870355,0.9900739,-23.05876,22.80492,-7.139788,882.288
1.200764656,0.06455007,0.2068384,0.06207396,0.02183416,-0.09209562,0.9890854,-23.80837,23.91959,-7.143484,882.2863
1.220777035,0.06452334,0.0297347,0.001193469,0.01889962,-0.09308004,0.991484,-23.80837,23.91959,-7.143484,882.2863
1.240790367,0.1876798,0.1478526,0.001056483,0.02573896,-0.09061202,0.9924912,-23.80837,23.91959,-7.143484,882.2844
1.260802746,0.002984645,-0.02928848,0.1230006,0.02769341,-0.09060075,0.9929802,-23.06026,23.1735,-7.512,882.2844
1.280816078,0.2486089,-0.02923351,-0.1207808,0.01985893,-0.07654922,0.9950055,-23.06026,23.1735,-7.512,882.2844
1.300828457,0.3724429,-0.02917869,0.1232438,0.0306327,-0.09447607,0.9900584,-23.4264,22.81287,-7.51624,882.2844
1.320840836,-0.4277615,-0.02930929,0.06224799,0.02429082,-0.1037475,0.9865807,-23.4264,22.81287,-7.51624,882.2827
1.340854168,0.1258878,0.08878986,-0.1208666,0.025745,-0.09498785,0.9905226,-23.4264,22.81287,-7.51624,882.2827
1.360866547,0.06427979,-0.08829562,0.1227372,0.02476236,-0.08770587,0.9896137,-23.06372,23.54068,-7.511044,882.2842
1.380879402,-0.3050831,-0.2063405,-0.06016563,0.02085384,-0.09015597,0.9900648,-23.06372,23.54068,-7.511044,882.2842
1.400891781,-0.735294,-0.02851498,0.0009778626,0.01744231,-0.09358387,0.9842287,-23.80294,23.5538,-7.51761,882.2825
1.420905113,0.6183,0.5020516,0.06181483,0.01938582,-0.1013265,0.99963,-23.80294,23.5538,-7.51761,882.2825
1.440917492,0.9877847,0.5603878,0.06141102,0.02184843,-0.0974519,0.9808281,-23.80294,23.5538,-7.51761,882.2792
1.460930824,0.4319376,-0.7990658,0.06106553,0.02327913,-0.08186898,0.9998029,-23.4368,23.91442,-7.51337,882.2792
1.480943203,0.1866512,-0.2072648,0.06070188,0.02769965,-0.08332676,0.982412,-23.4368,23.91442,-7.51337,882.2825
1.500955582,0.0623809,-0.5613036,-0.06086139,0.02276525,-0.06194013,1.00673,-23.06568,23.53929,-7.137874,882.2825
1.520968914,-0.243406,-0.9144347,-0.1212036,0.03696517,-0.07888324,0.9969701,-23.06568,23.53929,-7.137874,882.2789
1.540981293,1.788556,0.561283,-0.1205741,0.02915004,-0.08863986,0.9997644,-23.06568,23.53929,-7.137874,882.2789
1.560994148,1.66581,0.2650783,0.3058916,0.0262527,-0.1018032,0.979356,-23.8049,23.5524,-7.144441,882.2789
1.581007004,1.049675,0.44235,0.4268025,0.03504411,-0.1051462,0.9870846,-23.8049,23.5524,-7.144441,882.2789
1.601019859,-2.090563,-0.3839024,-0.0006615184,0.02772483,-0.09937499,0.9726169,-23.43758,23.54422,-6.705793,882.2805
1.621032238,-0.859686,0.1482606,0.1210573,0.01643943,-0.07996781,0.9959332,-23.43758,23.54422,-6.705793,882.2805
1.641045570,0.3103248,0.02995526,-0.2442449,0.009594824,-0.08291509,0.9997531,-23.43758,23.54422,-6.705793,882.2787
1.661057949,0.7408118,0.1471273,-0.2434213,0.007634771,-0.08631774,1.006483,-23.79948,23.18661,-7.518566,882.2787
1.681070328,0.2484417,0.08740216,-0.2429059,0.01302631,-0.0848501,0.9925008,-23.79948,23.18661,-7.518566,882.2787
1.701083660,-1.290937,-0.3260093,0.06216884,0.03014308,-0.09544855,0.9914981,-23.43183,23.17866,-7.142114,882.2787
1.721096039,0.125557,-0.0890466,0.3665159,0.0399185,-0.09248337,0.9891366,-23.43183,23.17866,-7.142114,882.2802
1.741109371,0.6801547,-0.3833404,0.3047373,0.0413835,-0.08373639,0.9838991,-23.43183,23.17866,-7.142114,882.2802
1.761121750,1.295193,0.5615683,-0.1224776,0.03599738,-0.08423951,0.9925749,-23.06222,23.17211,-7.138831,882.282
1.781134605,0.9249432,0.737614,-0.305071,0.02964476,-0.08039207,0.9887227,-23.06222,23.17211,-7.138831,882.282
1.801146984,0.0002457453,0.4990063,-0.4871678,0.001777007,-0.09218312,1.004484,-23.43333,23.54724,-7.514327,882.2853
1.821159840,-1.906725,-0.2680883,0.001286991,0.008669266,-0.1135625,0.9777564,-23.43333,23.54724,-7.514327,882.2853
1.841172695,0.001554351,-0.2084861,0.3056529,0.014005,-0.09940873,1.002045,-23.43333,23.54724,-7.514327,882.2853
1.861185074,0.4943599,-0.1483105,0.5485684,0.01351744,-0.07902521,0.98627,-23.43333,23.54724,-7.514327,882.2853
1.881198406,0.8621074,0.2056015,-0.1227311,0.01642431,-0.06635842,0.9989445,-23.43333,23.54724,-7.514327,882.2853
1.901210785,0.431691,0.3230925,-0.4271366,0.02525655,-0.09402001,0.9895629,-23.06372,23.54068,-7.511044,882.2853
1.921224117,-0.8617038,-0.09096629,-0.4261599,0.03748819,-0.1041624,0.9861339,-23.06372,23.54068,-7.511044,882.2868
1.941236496,-0.3066753,-0.3858302,-0.1205486,0.03211622,-0.1085654,0.9855981,-23.06372,23.54068,-7.511044,882.2868
1.961249351,-0.3059053,-0.5024796,0.2452496,0.04384846,-0.1089896,0.9841805,-23.43529,23.54585,-7.141157,882.2868
1.981262207,0.8627541,0.383428,0.4271521,0.02426502,-0.08235888,0.9930382,-23.43529,23.54585,-7.141157,882.2868
2.001274586,0.7998948,0.5009546,0.5478161,0.01937012,-0.07121221,0.9911834,-23.06222,23.17211,-7.138831,882.2868
2.021287441,0.675283,0.14549,0.1811939,0.007119443,-0.06007674,1.01008,-23.06222,23.17211,-7.138831,882.2868
2.041300297,-0.8627323,-0.3259957,-0.2453282,0.009116119,-0.06885234,0.9810267,-23.06222,23.17211,-7.138831,882.285
2.061313152,-0.184924,-0.03088237,-0.2444636,0.01498263,-0.1008598,1.003003,-23.06372,23.54068,-7.511044,882.285
2.081325531,-0.6144894,0.1464471,-0.1830297,0.01209186,-0.1203413,0.9815755,-23.06372,23.54068,-7.511044,882.29
2.101338863,0.3084048,0.1458569,0.06097873,0.01597441,-0.1062108,0.9947482,-22.69608,23.53273,-7.134591,882.29
2.121351242,0.2465704,-0.2084566,0.1214355,0.01891512,-0.1018357,0.9846479,-22.69608,23.53273,-7.134591,882.2883
2.141364574,-0.1239457,-0.2084152,0.1210541,0.03061266,-0.08571512,1.000759,-23.06026,23.1735,-7.512,882.2883
2.161376953,0.2456828,0.3235298,-0.06180628,0.03698456,-0.0842455,0.9843648,-23.06026,23.1735,-7.512,882.2883
2.181389332,-0.2473572,-0.2084445,-0.1830813,0.03159026,-0.0798849,0.9964625,-23.06026,23.1735,-7.512,882.2883
2.201402187,-0.000196388,0.4414149,-0.1823729,0.02720931,-0.0847838,0.984814,-23.43333,23.54724,-7.514327,882.2883
2.221415043,0.1835644,0.2039587,0.1835996,0.01497414,-0.08968528,1.002129,-23.43333,23.54724,-7.514327,882.2883
2.241427898,-0.0004054988,-0.03206731,0.4268599,0.01499124,-0.08776359,0.9862021,-23.8049,23.5524,-7.144441,882.2883
2.261440277,-0.06239226,0.02707231,0.2430978,0.01547293,-0.08484016,0.9900926,-23.8049,23.5524,-7.144441,882.2883
2.281453610,-0.062487,-0.03205479,-0.1231612,0.01644114,-0.0799698,0.9944838,-23.8049,23.5524,-7.144441,882.2883
2.301465988,0.2460241,0.3222882,-0.1839975,0.02280938,-0.08480635,0.9857669,-23.06568,23.53929,-7.137874,882.2898
2.321479321,-0.2470359,-0.03276513,-0.1834016,0.02428391,-0.1003415,0.9899907,-23.06568,23.53929,-7.137874,882.2898
2.341491699,-0.1852397,-0.09202001,-0.4871766,0.02575391,-0.1066483,0.9913922,-23.06222,23.17211,-7.138831,882.2881
2.361504078,-0.123386,-0.09177034,0.1229763,0.02477775,-0.1022864,0.9870774,-23.06222,23.17211,-7.138831,882.2881
2.381517410,0.4304263,-0.03248075,0.2444802,0.02622795,-0.09352215,0.994401,-23.06222,23.17211,-7.138831,882.2863
2.401529789,0.2456628,-0.09099495,0.4264228,0.03013481,-0.07990548,0.9872788,-23.80294,23.5538,-7.51761,882.2863
2.421542645,0.3673404,0.02681445,0.05983758,0.02033599,-0.07022246,1.000374,-23.80294,23.5538,-7.51761,882.2863
2.441555500,0.1831411,0.1453844,-0.184072,0.02036028,-0.07995921,0.9867659,-23.06568,23.53929,-7.137874,882.2863
2.461568356,-0.5554318,0.08605298,-0.3664725,0.01693913,-0.08871549,0.9929636,-23.06568,23.53929,-7.137874,882.2863
2.481580734,-0.123911,0.1450815,-0.1828045,0.01695223,-0.09601207,0.9871058,-23.06568,23.53929,-7.137874,882.2863
2.501594067,0.0608367,0.3221357,-0.1217358,0.01353603,-0.09797826,0.9841806,-23.4368,23.91442,-7.51337,882.2861
2.521606445,-0.370795,0.08540537,-0.06095428,0.01694211,-0.0974565,0.9967561,-23.4368,23.91442,-7.51337,882.2861
2.541619778,-0.06249586,0.02691044,0.1216214,0.02330551,-0.09403528,0.9861751,-23.06568,23.53929,-7.137874,882.2861
2.561632156,0.1833317,-0.03230896,-0.0004201997,0.02475041,-0.08769192,0.9997591,-23.06568,23.53929,-7.137874,882.2861
2.581644535,-0.06270244,-0.03222786,-0.1222893,0.02965974,-0.0944867,0.9861904,-23.06568,23.53929,-7.137874,882.2844
2.601657391,0.306096,0.1445674,0.06084222,0.02426684,-0.08381727,0.9925431,-23.43104,23.54886,-7.949691,882.2844
